"Id","item_id","class","name"
"737","01000010","fashion","蓝鲨钢盔"
"738","01000011","fashion","绿虎钢盔"
"739","01000012","fashion","熊猫钢盔"
"740","01000013","fashion","黄色王冠"
"741","01000014","fashion","绿色王冠"
"742","01000015","fashion","蓝色王冠"
"743","01000016","fashion","红色王冠"
"744","01000017","fashion","机关头"
"745","01000018","fashion","顽童帽"
"746","01000019","fashion","绿龟帽"
"747","01000020","fashion","印第安酋长帽"
"748","01000023","fashion","红棒球帽"
"749","01000026","fashion","圣诞男孩子帽"
"750","01002186","fashion","透明帽"
"751","04034000","material","大剑地精之刃"
"752","04034001","material","长枪地精之趾甲"
"753","04034003","material","红色口袋"
"754","04034004","material","蓝色口袋"
"755","04034050","material","地精的棍棒"
"756","02432251","quest","地精香水"
"757","01372007","equip","大魔法师短杖"
"758","01372014","equip","火焰之杖"
"759","01382001","equip","精灵长杖"
"760","01462007","equip","炎弩"
"761","01452008","equip","天弓"
"762","01302010","equip","树灵之剑"
"763","01442005","equip","九龙刀"
"764","01332016","equip","华戟"
"765","01472021","equip","黑手甲"
"766","04000059","material","星光精灵的星块"
"767","04000060","material","月光精灵的月块"
"768","04000061","material","日光精灵的日块"
"769","04003005","material","柔软羽毛"
"770","04000058","material","食人花的种子"
"771","04000062","material","黑食人花的种子"
"772","04000070","material","红独角狮尾"
"773","04000071","material","黄独角狮尾"
"774","04000072","material","蓝独角狮尾"
"775","04000073","material","独角狮硬角"
"776","04000074","material","黑色飞狮尾"
"777","01302017","equip","蓝色雨伞"
"778","01432008","equip","海神叉"
"779","01072104","equip","红杨柳鞋"
"780","01072105","equip","绿杨柳鞋"
"781","01072106","equip","蓝杨柳鞋"
"782","01072101","equip","蓝锦丝鞋"
"783","01072102","equip","绿锦丝鞋"
"784","01072103","equip","红锦丝鞋"
"785","01002176","equip","红防风帽"
"786","01002177","equip","蓝防风帽"
"787","01002178","equip","绿防风帽"
"788","01002179","equip","褐防风帽"
"789","01002180","equip","黑防风帽"
"790","01041065","equip","红守护之服"
"791","01041066","equip","蓝守护之服"
"792","01041067","equip","绿守护之服"
"793","01041068","equip","黑守护之服"
"794","01041069","equip","褐守护之服"
"795","01061060","equip","红守护裤"
"796","01061061","equip","蓝守护裤"
"797","01061062","equip","绿守护裤"
"798","01061063","equip","黑守护裤"
"799","01061064","equip","褐守护裤"
"800","01051023","equip","紫色月光服"
"801","01051024","equip","红色月光服"
"802","01051025","equip","蓝色月光服"
"803","01051026","equip","黑色月光服"
"804","01051027","equip","褐色月光服"
"805","01002151","equip","褐魔道之帽"
"806","01002152","equip","蓝魔道之帽"
"807","01002153","equip","红魔道之帽"
"808","01002154","equip","黑魔道之帽"
"809","01002155","equip","白魔道之帽"
"810","01002625","equip","海盗睡帽"
"811","01302016","equip","黄色雨伞"
"812","01040079","equip","褐贵族之服"
"813","01040081","equip","白贵族之服"
"814","01060069","equip","褐贵族裤"
"815","01060070","equip","蓝贵族裤"
"816","01060075","equip","黄金裤"
"817","01040085","equip","紫金铠甲"
"818","01040086","equip","青金铠甲"
"819","01072118","equip","红精灵鞋"
"820","01072119","equip","黄精灵鞋"
"821","01072120","equip","褐精灵鞋"
"822","01051031","equip","白妖精礼服"
"823","01051032","equip","蓝妖精礼服"
"824","01051033","equip","红妖精礼服"
"825","01051034","equip","朱红妖精礼服"
"826","01002216","equip","水黃金法冠"
"827","01002217","equip","土黃金法冠"
"828","01002218","equip","黑黃金法冠"
"829","01002215","equip","火黃金法冠"
"830","01061077","equip","青月裤"
"831","01061079","equip","赤月裤"
"832","01050051","equip","赤仙白宫"
"833","01050052","equip","青仙白宫"
"834","01002628","equip","三眼海盗帽"
"835","01002181","equip","红海盗头巾"
"836","01002182","equip","蓝海盗头巾"
"837","01002183","equip","绿海盗头巾"
"838","01002184","equip","褐海盗头巾"
"839","01002185","equip","黑海盗头巾"
"840","01422007","equip","巨人锤"
"841","01002085","equip","锂矿十字军帽"
"842","01002086","equip","青铜十字军帽"
"843","01040087","equip","蓝板金铠甲"
"844","01040088","equip","褐板金铠甲"
"845","01060076","equip","黑板金裤"
"846","01060077","equip","黑板金裤"
"847","01072132","equip","祖母绿将军靴"
"848","01072133","equip","锂矿蓝将军靴"
"849","01072134","equip","紫矿将军靴"
"850","01072135","equip","黄金将军靴"
"851","01072128","equip","蓝雷电鞋"
"852","01072129","equip","绿雷电鞋"
"853","01072130","equip","红雷电鞋"
"854","01072131","equip","紫雷电鞋"
"855","01072144","equip","紫花精鞋"
"856","01072145","equip","蓝花精鞋"
"857","01072146","equip","绿花精鞋"
"858","01372011","equip","羽扇"
"859","01332020","equip","太极扇"
"860","01002098","equip","黄金诺曼头盔"
"861","01002099","equip","锂矿诺曼头盔"
"862","01061080","equip","白贵族裙"
"863","01061081","equip","褐贵族裙"
"864","01061082","equip","黑贵族裙"
"865","01472015","equip","赤红护腕"
"866","01002092","equip","黄铁头盔"
"867","01002093","equip","蓝铁头盔"
"868","01072109","equip","黄流星鞋"
"869","01072110","equip","蓝流星鞋"
"870","01322009","equip","马桶吸"
"871","01002171","equip","红假面帽"
"872","01002172","equip","蓝假面帽"
"873","01002173","equip","绿假面帽"
"874","01002174","equip","褐假面帽"
"875","01002175","equip","黑假面帽"
"876","01002034","equip","蓝色术士帽"
"877","01002035","equip","粉红术士帽"
"878","01002036","equip","绿色术士帽"
"879","01002037","equip","黑色术士帽"
"880","01002038","equip","褐色术士帽"
"881","01072039","equip","蓝斗士鞋"
"882","01072040","equip","银斗士鞋"
"883","01072041","equip","红斗士鞋"
"884","01412006","equip","重型巨斧"
"885","01072002","equip","铁头皮鞋"
"886","01040072","equip","红守护之服"
"887","01040073","equip","蓝守护之服"
"888","01040074","equip","绿守护之服"
"889","01040075","equip","黑守护之服"
"890","01040076","equip","褐守护之服"
"891","01060061","equip","红守护之裤"
"892","01060062","equip","蓝守护之裤"
"893","01060063","equip","绿守护之裤"
"894","01060064","equip","黑守护之裤"
"895","01060065","equip","褐守护之裤"
"896","01050035","equip","褐强化长袍"
"897","01050037","equip","绿强化长袍"
"898","01050038","equip","蓝强化长袍"
"899","01050039","equip","黑强化长袍"
"900","01002141","equip","红星魔法帽"
"901","01002142","equip","蓝星魔法帽"
"902","01002143","equip","绿星魔法帽"
"903","01002144","equip","褐星魔法帽"
"904","01002145","equip","黑星魔法帽"
"905","01052107","equip","甲板兵服"
"906","01442001","equip","锂矿戟"
"907","01072079","equip","红打猎鞋"
"908","01072080","equip","蓝打猎鞋"
"909","01072081","equip","绿打猎鞋"
"910","01072082","equip","黑打猎鞋"
"911","01072083","equip","褐打猎鞋"
"912","01472013","equip","黑守护拳套"
"913","01072089","equip","紫守护鞋"
"914","01072090","equip","红守护鞋"
"915","01072091","equip","黑守护鞋"
"916","01051014","equip","蓝宝石铠甲"
"917","01051015","equip","赤红铠甲"
"918","01051016","equip","银制铠甲"
"919","01332024","equip","武刀"
"920","01002161","equip","红冬羽"
"921","01002162","equip","蓝冬羽"
"922","01002163","equip","绿冬羽"
"923","01002164","equip","褐冬羽"
"924","01002165","equip","黑冬羽"
"925","01040028","equip","苍天衣"
"926","01332001","equip","半月刃"
"927","01041051","equip","红神圣法衣"
"928","01041052","equip","蓝神圣法衣"
"929","01041053","equip","黑神圣法衣"
"930","01061047","equip","红神圣裙"
"931","01061048","equip","蓝神圣裙"
"932","01061049","equip","黑神圣裙"
"933","01060016","equip","黑武裤"
"934","01060017","equip","白武裤"
"935","01060018","equip","红武裤"
"936","01060019","equip","黄武裤"
"937","01060020","equip","半白武裤"
"938","01322015","equip","骑士锤"
"939","01072126","equip","紫金月鞋"
"940","01072127","equip","蓝金月鞋"
"941","01402007","equip","半月巨刀"
"942","01002028","equip","银制十字军帽子"
"943","01041088","equip","褐将军铠甲"
"944","01041089","equip","黑将军铠甲"
"945","01061087","equip","褐将军裤"
"946","01061088","equip","黑将军裤"
"947","01050053","equip","蓝圣党之服"
"948","01050054","equip","红圣党之服"
"949","01050055","equip","白圣党之服"
"950","01050056","equip","黑圣党之服"
"951","01050058","equip","朱旋风甲"
"952","01050059","equip","青旋风甲"
"953","01072306","equip","鲨鱼皮鞋"
"954","01452023","equip","曹家之弓"
"955","01312007","equip","青光斧"
"956","01060071","equip","树林之裤"
"957","01060073","equip","黑暗之裤"
"958","01002045","equip","蓝色骷髅头盔"
"959","01002046","equip","红色骷髅头盔"
"960","01002024","equip","祖母綠武士头盔"
"961","01072122","equip","褐空空鞋"
"962","01072123","equip","绿空空鞋"
"963","01072124","equip","蓝空空鞋"
"964","01072125","equip","紫空空鞋"
"965","01002267","equip","赤弓羽"
"966","01002268","equip","黄弓羽"
"967","01002269","equip","白弓羽"
"968","01002270","equip","黑弓羽"
"969","01002631","equip","船头"
"970","01302031","equip","七星剑"
"971","01061085","equip","黑镇月裙"
"972","01041078","equip","紫月"
"973","01332015","equip","双翼刃"
"974","01322018","equip","巨型锤"
"975","01002634","equip","骷髅巾"
"976","01382014","equip","孙家之杖"
"977","01002029","equip","将军的红头盔"
"978","01072147","equip","蓝十字鞋"
"979","01072149","equip","红十字鞋"
"980","01072150","equip","红无痕之鞋"
"981","01072151","equip","金无痕之鞋"
"982","01072152","equip","黑无痕之鞋"
"983","01051052","equip","蓝天上之衣(女款)"
"984","01051053","equip","红天上之衣(女款)"
"985","01002094","equip","青铜战盔"
"986","01002095","equip","锂矿战盔"
"987","01002252","equip","红神圣之冠"
"988","01002253","equip","蓝神圣之冠"
"989","01002254","equip","黑神圣之冠"
"990","01051062","equip","蓝飘云之衣"
"991","01040105","equip","褐玄武之甲"
"992","01040106","equip","蓝玄武之甲"
"993","01040107","equip","黑玄武之甲"
"994","01060093","equip","褐玄武之裤"
"995","01060094","equip","蓝玄武之裤"
"996","01060095","equip","黑玄武之裤"
"997","01050061","equip","蓝飘云之衣"
"998","01050062","equip","黄飘云之衣"
"999","01050063","equip","绿飘云之衣"
"1000","01050064","equip","黑飘云之衣"
"1001","01402012","equip","霸王剑"
"1002","01040108","equip","绿隐者之服(男款)"
"1003","01040109","equip","红隐者之服(男款)"
"1004","01040110","equip","黑隐者之服(男款)"
"1005","01060097","equip","绿隐者之裤"
"1006","01060098","equip","红隐者之裤"
"1007","01060099","equip","黑隐者之裤"
"1008","01072210","equip","红宝石靴"
"1009","01072212","equip","黄宝石靴"
"1010","01002275","equip","蓝黄金翼帽"
"1011","01002276","equip","红黄金翼帽"
"1012","01002277","equip","绿黄金翼帽"
"1013","01002278","equip","黑黄金翼帽"
"1014","01072177","equip","绿密林之鞋"
"1015","01072178","equip","紫密林之鞋"
"1016","01072179","equip","黑密林之鞋"
"1017","01072312","equip","伏波"
"1018","01322026","equip","彩虹游泳圈"
"1019","02000006_1","consume","蓝色神水（绑定）"
"1020","04031309","quest","魔云碎片"
"1021","04031308","quest","喷云吐雾器"
"1022","r0","coin","没名字"
"1023","04031199","quest","星月手镯"
"1024","04031200","quest","食人花汁"
"1025","04031201","quest","甜蜜果浆"
"1026","04031202","quest","食人花果汁"
"1027","02022039","consume","食人花的蜜"
"1028","02012002","consume","古木树液"
"1029","01002006","equip","骷髅头盔"
"1030","01702012","fashion","苍蝇拍"
"1031","01702013","fashion","熊宝宝"
"1032","01702014","fashion","喇叭枪"
"1033","01702017","fashion","兔宝宝"
"1034","01702018","fashion","香蕉冰激淋"
"1035","01702019","fashion","蓝色大抱枕"
"1036","01702020","fashion","棒棒糖"
"1037","01702021","fashion","黑色电吉他"
"1038","01702022","fashion","褐色电吉他"
"1039","01702023","fashion","绿色电吉他"
"1040","01702024","fashion","黄金天使弓"
"1041","01702025","fashion","蓝宝天使弓"
"1042","01702026","fashion","黄金天使弩"
"1043","01702027","fashion","杰迪武士激光剑"
"1044","01702028","fashion","甜甜面包圈"
"1045","01702029","fashion","白猫拳"
"1046","01702037","fashion","茶壶"
"1047","01702038","fashion","星座拳套"
"1048","01702039","fashion","星座网兜"
"1049","01702040","fashion","星座弓"
"1050","01702041","fashion","星座叉子"
"1051","01702042","fashion","麦克风"
"1052","01702043","fashion","便便棍子"
"1053","01702044","fashion","突击步枪"
"1054","01702045","fashion","向日葵"
"1055","01702046","fashion","星座弩"
"1056","01702016","fashion","玩具彩箱"
"1057","01042025","fashion","囚服"
"1058","01042071","fashion","白色休闲套头T恤"
"1059","01042072","fashion","红色休闲套头T恤"
"1060","01042073","fashion","蓝紫色短袖夹克"
"1061","01042074","fashion","星纹T恤"
"1062","01042075","fashion","粉ETT恤"
"1063","01042076","fashion","花点T恤"
"1064","01042077","fashion","红与蓝"
"1065","01042078","fashion","无袖水手服"
"1066","01042080","fashion","红白条纹T恤"
